country,continent,lifeExp,pop,gdpPercap
Sweden,Millenials,46,593992,64133
Sweden,Millenials,48,595101,64133
Sweden,Millenials,5,554489,45563
Sweden,Millenials,68,569180,45563
Sweden,Millenials,83,635011,60776
Sweden,Millenials,85,639416,63380
Sweden,Millenials,87,639346,55352
Sweden,Millenials,88,621210,62956
Sweden,Millenials,99,628573,64133
Sweden,Silent,100,901293,30896
Sweden,Silent,101,318979,55352
Sweden,Silent,103,869100,32072
Sweden,Silent,105,1063334,55352
Sweden,Silent,109,327050,60776
Sweden,Silent,110,333073,64133
Sweden,Silent,117,311063,45563
Sweden,Silent,119,341315,62956
Sweden,Silent,121,991544,45563
Sweden,Silent,156,1130600,32246
Sweden,Silent,221,852707,30896
Sweden,Silent,233,794600,32072
Sweden,Silent,253,962782,45563
Sweden,Silent,263,1044678,55352
Sweden,Silent,34,480218,55352
Sweden,Silent,340,1174000,32246
Sweden,Silent,38,479833,63380
Sweden,Silent,41,480219,60776
Sweden,Silent,45,485940,62956
Sweden,Silent,48,481818,64133
Sweden,Silent,48,486935,45563
Sweden,Silent,86,322530,63380
Switzerland,Boomers,102,869527,87951
Switzerland,Boomers,109,886881,89634
Switzerland,Boomers,123,1139207,57790
Switzerland,Boomers,124,1072711,39952
Switzerland,Boomers,130,1003000,51774
Switzerland,Boomers,221,810438,93053
Switzerland,Boomers,238,829160,87951
Switzerland,Boomers,249,871329,90809
Switzerland,Boomers,253,848732,89634
Switzerland,Boomers,308,1150857,57790
Switzerland,Boomers,358,1026800,51774
Switzerland,Boomers,360,1094229,39952
Switzerland,Boomers,88,904916,90809
Switzerland,Boomers,94,853485,93053
Switzerland,G.I. Generation,146,165500,51774
Switzerland,G.I. Generation,152,184589,39952
Switzerland,G.I. Generation,55,305100,51774
Switzerland,G.I. Generation,79,330903,39952
Switzerland,Generation X,100,1212632,89634
Switzerland,Generation X,103,1193316,78474
Switzerland,Generation X,104,1205654,87951
Switzerland,Generation X,104,429600,51774
Switzerland,Generation X,146,585400,51774
Switzerland,Generation X,147,530378,39952
Switzerland,Generation X,20,410136,39952
Switzerland,Generation X,245,1244576,90809
Switzerland,Generation X,251,1224836,87951
Switzerland,Generation X,255,1233315,89634
Switzerland,Generation X,261,1217823,93053
Switzerland,Generation X,267,1213413,78474
Switzerland,Generation X,28,419100,51774
Switzerland,Generation X,32,519835,78474
Switzerland,Generation X,40,499595,57790
Switzerland,Generation X,45,584300,51774
Switzerland,Generation X,47,537823,39952
Switzerland,Generation X,74,519177,78474
Switzerland,Generation X,79,426957,39952
Switzerland,Generation X,90,493144,57790
Switzerland,Generation X,95,1223053,90809
Switzerland,Generation X,98,1199133,93053
Switzerland,Generation Z,1,388582,89634
Switzerland,Generation Z,1,388670,93053
Switzerland,Generation Z,2,387232,90809
Switzerland,Generation Z,2,408680,90809
Switzerland,Generation Z,2,409701,93053
Switzerland,Generation Z,2,409829,89634
Switzerland,Generation Z,2,410594,78474
Switzerland,Generation Z,3,408718,87951
Switzerland,Millenials,1,412273,39952
Switzerland,Millenials,10,460498,87951
Switzerland,Millenials,14,468004,90809
Switzerland,Millenials,15,455057,78474
Switzerland,Millenials,15,459710,93053
Switzerland,Millenials,17,460483,89634
Switzerland,Millenials,2,420500,51774
Switzerland,Millenials,2,428639,57790
Switzerland,Millenials,21,545796,89634
Switzerland,Millenials,23,432571,57790
Switzerland,Millenials,25,528301,93053
Switzerland,Millenials,29,536457,87951
Switzerland,Millenials,30,565099,90809
Switzerland,Millenials,4,436831,39952
Switzerland,Millenials,47,472649,78474
Switzerland,Millenials,48,488444,90809
Switzerland,Millenials,52,480011,89634
Switzerland,Millenials,65,479646,87951
Switzerland,Millenials,66,546564,87951
Switzerland,Millenials,67,478339,93053
Switzerland,Millenials,68,572530,90809
Switzerland,Millenials,69,446784,57790
Switzerland,Millenials,78,556884,89634
Switzerland,Millenials,81,537091,93053
Switzerland,Silent,114,239990,78474
Switzerland,Silent,119,780995,57790
Switzerland,Silent,125,243790,93053
Switzerland,Silent,128,723750,39952
Switzerland,Silent,129,250132,87951
Switzerland,Silent,143,686200,51774
Switzerland,Silent,144,267638,90809
Switzerland,Silent,146,256661,89634
Switzerland,Silent,177,209040,57790
Switzerland,Silent,220,796644,78474
Switzerland,Silent,239,649009,39952
Switzerland,Silent,253,724348,57790
Switzerland,Silent,262,593600,51774
Switzerland,Silent,36,391055,78474
Switzerland,Silent,37,401512,89634
Switzerland,Silent,41,396763,87951
Switzerland,Silent,44,391559,93053
Switzerland,Silent,47,408120,90809
Switzerland,Silent,95,361212,57790
Switzerland,Silent,96,840601,78474
Thailand,Boomers,1128,9695484,3094
Thailand,Boomers,1263,8517696,2169
Thailand,Boomers,190,5336311,6917
Thailand,Boomers,217,4948016,6153
Thailand,Boomers,222,5145957,6584
Thailand,Boomers,240,5539928,6662
Thailand,Boomers,254,4232095,840
Thailand,Boomers,309,7081475,3114
Thailand,Boomers,339,4920571,1666
Thailand,Boomers,383,10311164,3094
Thailand,Boomers,444,8919470,2169
Thailand,Boomers,453,4104134,840
Thailand,Boomers,488,4266668,6153
Thailand,Boomers,581,4433963,6584
Thailand,Boomers,586,4596763,6917
Thailand,Boomers,622,4749653,1666
Thailand,Boomers,632,4771792,6662
Thailand,Boomers,883,6725727,3114
Thailand,G.I. Generation,102,2660151,1666
Thailand,G.I. Generation,17,424010,840
Thailand,G.I. Generation,211,1912525,840
Thailand,G.I. Generation,25,597697,3114
Thailand,G.I. Generation,28,289378,840
Thailand,G.I. Generation,29,515149,1666
Thailand,G.I. Generation,293,2438191,1666
Thailand,G.I. Generation,43,751074,2169
Thailand,G.I. Generation,49,425976,3114
Thailand,G.I. Generation,55,355816,1666
Thailand,G.I. Generation,71,558173,2169
Thailand,G.I. Generation,94,2055721,840
Thailand,Generation X,1166,9786527,5707
Thailand,Generation X,1227,9897542,6153
Thailand,Generation X,1234,9949264,6584
Thailand,Generation X,1274,10095367,6662
Thailand,Generation X,1284,5430800,2169
Thailand,Generation X,1313,10032499,6917
Thailand,Generation X,164,5237458,5707
Thailand,Generation X,187,5511934,3094
Thailand,Generation X,248,5314448,2169
Thailand,Generation X,261,5675628,2169
Thailand,Generation X,287,5230422,3114
Thailand,Generation X,29,6292413,840
Thailand,Generation X,345,10369541,5707
Thailand,Generation X,361,10474832,6153
Thailand,Generation X,362,5852275,3114
Thailand,Generation X,382,10594744,6917
Thailand,Generation X,388,10644118,6662
Thailand,Generation X,394,10521850,6584
Thailand,Generation X,43,5772125,1666
Thailand,Generation X,46,6090740,840
Thailand,Generation X,51,5967616,1666
Thailand,Generation X,511,5917572,1666
Thailand,Generation X,573,5671609,840
Thailand,Generation X,593,5558670,840
Thailand,Generation X,688,5293421,5707
Thailand,Generation X,753,6077084,1666
Thailand,Generation X,838,5394031,3094
Thailand,Generation X,847,5996449,3114
Thailand,Generation X,931,5235459,3114
Thailand,Generation X,961,5473800,2169
Thailand,Generation Z,12,4164365,6153
Thailand,Generation Z,12,4179206,6662
Thailand,Generation Z,14,3940160,6662
Thailand,Generation Z,14,4056666,6584
Thailand,Generation Z,14,4244226,5707
Thailand,Generation Z,14,4300247,6584
Thailand,Generation Z,16,4496770,5707
Thailand,Generation Z,17,4224575,6917
Thailand,Generation Z,19,4413405,6153
Thailand,Generation Z,6,3984166,6917
Thailand,Millenials,116,4883263,6662
Thailand,Millenials,117,5146603,3094
Thailand,Millenials,12,4737188,3094
Thailand,Millenials,120,4702548,5707
Thailand,Millenials,126,4960889,6917
Thailand,Millenials,147,5172436,6153
Thailand,Millenials,162,5050719,6584
Thailand,Millenials,26,4951038,3094
Thailand,Millenials,331,4956860,6917
Thailand,Millenials,337,4935213,6662
Thailand,Millenials,357,4929387,6153
Thailand,Millenials,369,4938617,6584
Thailand,Millenials,387,4905031,5707
Thailand,Millenials,42,5395683,3114
Thailand,Millenials,458,5246514,3094
Thailand,Millenials,49,4717317,6662
Thailand,Millenials,56,5592494,3114
Thailand,Millenials,682,4969108,6662
Thailand,Millenials,706,5038432,6917
Thailand,Millenials,721,5121552,6584
Thailand,Millenials,782,5237957,6153
Thailand,Millenials,84,4728702,6584
Thailand,Millenials,88,4741021,6917
Thailand,Millenials,95,4723611,6153
Thailand,Silent,112,827970,6153
Thailand,Silent,120,3284191,3114
Thailand,Silent,136,869252,6584
Thailand,Silent,137,1005485,6662
Thailand,Silent,145,787665,5707
Thailand,Silent,152,937427,6917
Thailand,Silent,153,3820685,2169
Thailand,Silent,164,4724470,5707
Thailand,Silent,175,4480508,3094
Thailand,Silent,236,4923818,840
Thailand,Silent,290,6146476,1666
Thailand,Silent,33,996752,3094
Thailand,Silent,334,2948209,3114
Thailand,Silent,41,1146473,5707
Thailand,Silent,448,4748330,840
Thailand,Silent,454,3396287,2169
Thailand,Silent,486,3955327,3094
Thailand,Silent,511,4075634,5707
Thailand,Silent,54,1265466,6584
Thailand,Silent,56,1205643,6153
Thailand,Silent,64,1362800,6917
Thailand,Silent,665,5708264,1666
Thailand,Silent,71,1458962,6662
Thailand,Silent,94,756122,3094
Trinidad and Tobago,Boomers,11,142426,4637
Trinidad and Tobago,Boomers,2,93000,7317
Trinidad and Tobago,Boomers,21,97186,20557
Trinidad and Tobago,Boomers,4,105486,20557
Trinidad and Tobago,Boomers,43,107000,4656
Trinidad and Tobago,Boomers,46,175153,13258
Trinidad and Tobago,Boomers,54,144401,4637
Trinidad and Tobago,Boomers,54,166024,6920
Trinidad and Tobago,Boomers,6,175792,13258
Trinidad and Tobago,Boomers,7,163504,6920
Trinidad and Tobago,Boomers,8,109000,4656
Trinidad and Tobago,Boomers,8,93000,7317
Trinidad and Tobago,G.I. Generation,1,10000,4656
Trinidad and Tobago,G.I. Generation,1,16500,4656
Trinidad and Tobago,G.I. Generation,16,52000,4656
Trinidad and Tobago,G.I. Generation,2,51000,7317
Trinidad and Tobago,G.I. Generation,4,11957,6920
Trinidad and Tobago,G.I. Generation,5,19412,6920
Trinidad and Tobago,G.I. Generation,5,57000,4656
Trinidad and Tobago,G.I. Generation,8,10949,4637
Trinidad and Tobago,Generation X,1,124000,7317
Trinidad and Tobago,Generation X,1,140000,4656
Trinidad and Tobago,Generation X,10,101779,4637
Trinidad and Tobago,Generation X,10,113234,4637
Trinidad and Tobago,Generation X,17,114000,4656
Trinidad and Tobago,Generation X,17,115521,4637
Trinidad and Tobago,Generation X,25,129187,6920
Trinidad and Tobago,Generation X,3,123000,7317
Trinidad and Tobago,Generation X,3,136000,4656
Trinidad and Tobago,Generation X,30,100646,13258
Trinidad and Tobago,Generation X,30,115000,4656
Trinidad and Tobago,Generation X,30,93304,6920
Trinidad and Tobago,Generation X,38,116664,18000
Trinidad and Tobago,Generation X,4,123000,7317
Trinidad and Tobago,Generation X,41,181905,20557
Trinidad and Tobago,Generation X,42,100908,4637
Trinidad and Tobago,Generation X,48,181184,18000
Trinidad and Tobago,Generation X,5,100221,13258
Trinidad and Tobago,Generation X,5,93571,6920
Trinidad and Tobago,Generation X,8,183641,18000
Trinidad and Tobago,Generation X,8,184776,20557
Trinidad and Tobago,Generation X,9,116210,18000
Trinidad and Tobago,Generation X,9,126792,6920
Trinidad and Tobago,Generation Z,1,87897,18000
Trinidad and Tobago,Generation Z,1,90237,18000
Trinidad and Tobago,Generation Z,2,88170,20557
Trinidad and Tobago,Millenials,1,118873,6920
Trinidad and Tobago,Millenials,1,141921,4637
Trinidad and Tobago,Millenials,1,94688,13258
Trinidad and Tobago,Millenials,10,129974,13258
Trinidad and Tobago,Millenials,17,110950,18000
Trinidad and Tobago,Millenials,18,132433,13258
Trinidad and Tobago,Millenials,2,115801,6920
Trinidad and Tobago,Millenials,20,106653,20557
Trinidad and Tobago,Millenials,25,119254,20557
Trinidad and Tobago,Millenials,4,138208,4637
Trinidad and Tobago,Millenials,5,104361,20557
Trinidad and Tobago,Millenials,8,118786,20557
Trinidad and Tobago,Millenials,9,108605,18000
Trinidad and Tobago,Silent,11,119000,4656
Trinidad and Tobago,Silent,12,78028,13258
Trinidad and Tobago,Silent,2,21969,13258
Trinidad and Tobago,Silent,2,86311,13258
Trinidad and Tobago,Silent,20,65790,6920
Trinidad and Tobago,Silent,21,94335,18000
Trinidad and Tobago,Silent,23,57475,4637
Trinidad and Tobago,Silent,34,113000,4656
Trinidad and Tobago,Silent,4,102440,18000
Trinidad and Tobago,Silent,4,13101,13258
Trinidad and Tobago,Silent,4,14639,18000
Trinidad and Tobago,Silent,4,65284,4637
Trinidad and Tobago,Silent,4,74148,6920
Trinidad and Tobago,Silent,5,15189,20557
Trinidad and Tobago,Silent,9,100000,7317
Turkey,Boomers,162,4380447,12237
Turkey,Boomers,180,4532575,12671
Turkey,Boomers,225,4851259,13170
Turkey,Boomers,239,4664864,13603
Turkey,Boomers,35,4781947,12237
Turkey,Boomers,55,4925454,12671
Turkey,Boomers,73,5052537,13603
Turkey,Boomers,79,5233238,13170
Turkey,Generation X,109,10070621,13170
Turkey,Generation X,110,9153406,11525
Turkey,Generation X,113,9539648,12671
Turkey,Generation X,118,9808886,13603
Turkey,Generation X,248,6363299,11525
Turkey,Generation X,266,9478566,12237
Turkey,Generation X,394,10244541,13170
Turkey,Generation X,397,9318882,11525
Turkey,Generation X,399,9718299,12671
Turkey,Generation X,477,9982233,13603
Turkey,Generation X,61,6170592,11525
Turkey,Generation X,82,9296163,12237
Turkey,Generation Z,15,6169331,12671
Turkey,Generation Z,17,6481081,13603
Turkey,Generation Z,18,6136028,13170
Turkey,Generation Z,20,6514392,12237
Turkey,Generation Z,21,6469621,13170
Turkey,Generation Z,23,6148825,13603
Turkey,Generation Z,23,6178913,12237
Turkey,Generation Z,24,6503156,12671
Turkey,Generation Z,25,6182454,11525
Turkey,Generation Z,27,6519482,11525
Turkey,Millenials,114,6220032,13170
Turkey,Millenials,133,6177538,13603
Turkey,Millenials,177,6416997,12237
Turkey,Millenials,180,6458549,12237
Turkey,Millenials,184,6425966,12671
Turkey,Millenials,227,6494243,12671
Turkey,Millenials,238,6411111,11525
Turkey,Millenials,243,6484352,13170
Turkey,Millenials,253,6461036,13603
Turkey,Millenials,260,6517033,13170
Turkey,Millenials,285,6491205,13603
Turkey,Millenials,60,6266330,12237
Turkey,Millenials,65,6325398,13170
Turkey,Millenials,78,6314493,12671
Turkey,Millenials,83,6126637,12237
Turkey,Millenials,87,6322406,13603
Turkey,Millenials,94,6140942,12671
Turkey,Millenials,95,6118805,11525
Turkey,Silent,15,1274924,12237
Turkey,Silent,175,4131848,11525
Turkey,Silent,23,1325413,12671
Turkey,Silent,23,1426848,13170
Turkey,Silent,28,1226764,11525
Turkey,Silent,29,1374051,13603
Turkey,Silent,45,860492,12237
Turkey,Silent,57,4537405,11525
Turkey,Silent,58,886919,12671
Turkey,Silent,63,841083,11525
Turkey,Silent,66,952449,13170
Turkey,Silent,76,915690,13603
Turkmenistan,Boomers,1,250752,8255
Turkmenistan,Boomers,3,264297,9046
Turkmenistan,Boomers,4,204156,8255
Turkmenistan,Boomers,5,195269,7498
Turkmenistan,Boomers,5,228201,6319
Turkmenistan,Boomers,7,214266,9046
Turkmenistan,Boomers,8,186985,6319
Turkmenistan,Generation X,28,595499,8255
Turkmenistan,Generation X,3,634920,8255
Turkmenistan,Generation X,33,572095,6319
Turkmenistan,Generation X,35,559144,4962
Turkmenistan,Generation X,39,584037,7498
Turkmenistan,Generation X,39,607630,9046
Turkmenistan,Generation X,4,624535,7498
Turkmenistan,Generation X,4,645711,9046
Turkmenistan,Generation X,40,419805,4962
Turkmenistan,Generation X,8,613486,6319
Turkmenistan,Generation X,9,424446,4962
Turkmenistan,Generation X,9,601270,4962
Turkmenistan,Generation Z,1,478619,6319
Turkmenistan,Generation Z,2,481962,7498
Turkmenistan,Generation Z,2,488434,4962
Turkmenistan,Generation Z,2,490065,6319
Turkmenistan,Generation Z,2,493572,7498
Turkmenistan,Generation Z,3,505170,9046
Turkmenistan,Generation Z,5,477152,4962
Turkmenistan,Millenials,14,474487,9046
Turkmenistan,Millenials,16,527829,8255
Turkmenistan,Millenials,18,539169,7498
Turkmenistan,Millenials,19,537146,8255
Turkmenistan,Millenials,20,432553,6319
Turkmenistan,Millenials,20,525603,9046
Turkmenistan,Millenials,20,546522,6319
Turkmenistan,Millenials,21,457380,8255
Turkmenistan,Millenials,22,547882,4962
Turkmenistan,Millenials,23,444997,7498
Turkmenistan,Millenials,23,470459,9046
Turkmenistan,Millenials,23,515853,9046
Turkmenistan,Millenials,27,554571,6319
Turkmenistan,Millenials,35,547952,7498
Turkmenistan,Millenials,42,554957,4962
Turkmenistan,Millenials,5,437221,6319
Turkmenistan,Millenials,8,461848,8255
Turkmenistan,Millenials,9,449631,7498
Turkmenistan,Silent,1,31435,6319
Turkmenistan,Silent,1,33321,7498
Turkmenistan,Silent,1,34794,8255
Turkmenistan,Silent,10,178934,4962
Turkmenistan,Silent,2,217434,4962
Turkmenistan,Silent,2,29510,4962
Ukraine,Boomers,1490,3837800,1698
Ukraine,Boomers,1558,3702856,3299
Ukraine,Boomers,1761,3877753,3788
Ukraine,Boomers,1768,3880830,4096
Ukraine,Boomers,203,3904100,1698
Ukraine,Boomers,3771,6387431,1917
Ukraine,Boomers,465,5487093,3299
Ukraine,Boomers,4986,6306200,996
Ukraine,Boomers,5076,6605200,663
Ukraine,Boomers,515,7160448,1917
Ukraine,Boomers,524,5852504,4096
Ukraine,Boomers,552,5873828,3788
Ukraine,Boomers,752,6952800,996
Ukraine,Boomers,774,7293800,663
Ukraine,G.I. Generation,2003,3733600,1698
Ukraine,G.I. Generation,405,1716300,996
Ukraine,G.I. Generation,435,1844800,663
Ukraine,G.I. Generation,446,634400,663
Ukraine,G.I. Generation,452,1956100,1698
Ukraine,G.I. Generation,494,688400,1698
Ukraine,G.I. Generation,548,575700,996
Ukraine,G.I. Generation,886,5866100,1698
Ukraine,Generation X,1097,3738100,663
Ukraine,Generation X,1457,3589324,3141
Ukraine,Generation X,1467,3369930,1917
Ukraine,Generation X,165,3454600,1698
Ukraine,Generation X,170,3534635,3141
